moduleTitle;packLabel;sourceDocument;name;type;cost;quantity;reference;state;img;uuid;path
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Dagger;weapon;;1;short;other;icons/weapons/daggers/dagger-bone-black.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.yY7AbDENFseLXWRH;actors.64.items.3
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Dagger;weapon;;1;short;active;icons/weapons/daggers/dagger-bone-black.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.5wY24xtGf9CuzhuY;actors.66.items.3
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Dagger;weapon;;1;short;other;icons/weapons/daggers/dagger-bone-black.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.01pBV9kR6FmG8IFt;actors.67.items.2
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Dagger;weapon;;1;short;other;icons/weapons/daggers/dagger-bone-black.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.bLWj2k4DCuGJ56tq;actors.68.items.3
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Dagger;weapon;;1;short;other;icons/weapons/daggers/dagger-bone-black.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.l3SRLM3A8upvZf40;actors.69.items.3
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Dagger;weapon;;1;short;other;icons/weapons/daggers/dagger-bone-black.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.FHWSSssHUW2Lq2B5;items.621
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Double Axe;weapon;;1;heavy;active;icons/weapons/axes/axe-double-engraved-runes.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.VIdjJiPIInat3MQq;actors.9.items.3
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Double-axe;weapon;;1;heavy;other;icons/weapons/axes/axe-double-brown.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.kIUZVcKG09q5swg4;items.622
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Estoc;weapon;25 thaler;1;1handed;other;icons/skills/melee/strike-sword-slashing-red.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.sphBWYarcCvfLhME;items.298
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Executioner’s Sword;weapon;50 thaler;1;heavy;other;icons/weapons/swords/greatsword-crossguard-steel.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.qsP2vNKQEIi0IPYN;items.299
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Fangs;weapon;;1;unarmed;active;icons/creatures/abilities/fangs-teeth-bite.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.q6tKt0xe12vWX3O6;actors.35.items.3
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Fencing Sword;weapon;;1;1handed;other;icons/weapons/swords/sword-guard-worn-brown.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.mDVJnGqtl0gDWVNg;actors.12.items.4
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Fencing Sword;weapon;;1;1handed;other;icons/weapons/swords/sword-guard-worn-brown.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.UHOdegP8BBdnsC4e;items.623
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Flail;weapon;;1;1handed;other;icons/weapons/maces/flail-triple-grey.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.56NT9GO8UmMp3KWY;items.624
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Flail of Light;weapon;;1;1handed;active;icons/weapons/maces/flail-triple-grey.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.KetuKAnL0rb4DbWH;actors.39.items.0
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Grappling Axe;weapon;50 thaler;1;heavy;other;icons/weapons/axes/axe-tomahawk-jagged.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.XMaI7VTlVnoWtGrc;items.300
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Halberd;weapon;;1;long;other;icons/weapons/polearms/halberd-crescent-small-spiked.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.Ahy0g1o7PRaj7aXQ;items.625
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Hammer Fists;weapon;;1;unarmed;active;icons/equipment/hand/gauntlet-armored-heavy-steel.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.cwEUwMBob37PfsT5;actors.43.items.5
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Heavy flail;weapon;;1;heavy;other;icons/weapons/maces/flail-studded-grey.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.zY1H921k6ZBBfWfr;items.626
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Heavy Flail;weapon;50 thaler;1;heavy;other;icons/weapons/maces/flail-studded-grey.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.iNyfbwSwmFkHA7Zw;items.301
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Heavy weapon;weapon;;1;heavy;active;icons/weapons/hammers/hammer-double-steel.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.ss4zOU8v9rmJMxi9;actors.40.items.6
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Heavy weapon;weapon;;1;heavy;other;icons/weapons/hammers/hammer-double-steel.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.gx54LbJsZotM4Zjj;items.627
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Horseman’s Bow;weapon;50 thaler;1;1handed;other;icons/weapons/bows/longbow-leather-green.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.UL9hwMy9EI18vCdo;items.302
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Lance (on Horse);weapon;15 thaler;1;1handed;other;icons/weapons/polearms/spear-flared-blue.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.znXEWwp6vlfTGubn;items.303
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Lance (two-handed);weapon;15 thaler;1;long;other;icons/weapons/polearms/spear-flared-blue.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.ecoIFYt6rPV7fwMS;items.304
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Life-consuming Kiss;weapon;;1;unarmed;active;icons/magic/death/mouth-teeth-fangs-vampire.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.Pp0eMi78JsVxEXM1;actors.42.items.6
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Long Weapon;weapon;;1;long;other;icons/weapons/polearms/spear-hooked-red.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.Nys4C4kv7ydREFWs;items.628
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Long-hammer (single handed);weapon;50 thaler;1;1handed;other;icons/weapons/hammers/hammer-war-rounding.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.OZPLEsqZm4DdiCqe;items.305
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Long-hammer (two-handed);weapon;50 thaler;1;heavy;other;icons/weapons/hammers/hammer-war-rounding.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.Cvc8Sfh1lJz2NY7S;items.306
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Long-Whip;weapon;10 thaler;1;1handed;other;icons/weapons/misc/whip-red-yellow.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.GjIdXfDqsjQQ8Gb3;items.307
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Longbow;weapon;;1;ranged;active;icons/weapons/bows/longbow-leather-green.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.lLuwqlBCOCcobja3;actors.12.items.6
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Longbow;weapon;;1;ranged;other;icons/weapons/bows/longbow-leather-green.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.jnBc6K1OdI3sWTcg;items.629
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Missile Battery;weapon;200 thaler +50 per charge;1;1handed;other;icons/skills/ranged/arrows-flying-salvo-blue.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.l81sBzwy9laFDGWK;items.308
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Parrying Dagger;weapon;;1;short;other;icons/weapons/daggers/dagger-straight-blue.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.1feDViTmpoBFOhuP;items.630
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Pike;weapon;;1;long;other;icons/weapons/polearms/pike-flared-brown.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.eSK7RcKvxgxx9DU2;items.631
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Quarterstaff;weapon;;1;long;other;icons/weapons/staves/staff-simple-gold.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.pYdwEgmxs25RlM80;items.632
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Razor Sharp Thorns;weapon;;1;unarmed;active;icons/creatures/abilities/stinger-spine-horn-blood.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.S00c66DPmL68qF9z;actors.45.items.2
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Repeating Crossbow;weapon;40 thaler;1;ranged;other;icons/weapons/crossbows/crossbow-heavy-black.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.Ov523vxhsHazPDun;items.309
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Rusty Sword;weapon;;1;1handed;active;icons/weapons/swords/sword-guard-brass-worn.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.036hxhMueOUcEz8o;actors.70.items.3
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Sharp Fangs;weapon;;1;unarmed;active;icons/creatures/abilities/fangs-teeth-bite.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.ZP690IU8Z1IkHi5q;actors.44.items.3
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Shield;weapon;;1;shield;active;icons/equipment/shield/buckler-wooden-boss-brown.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.xIUZjpMIXxRlc4bD;actors.16.items.10
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Shield;weapon;;1;shield;active;icons/equipment/shield/buckler-wooden-boss-brown.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.IUawaJALJXUPH9dX;actors.47.items.4
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Shield;weapon;;1;shield;active;icons/equipment/shield/buckler-wooden-boss-brown.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.Qnqsr2WHX2xabSDm;actors.60.items.5
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Shield;weapon;;1;shield;active;icons/equipment/shield/buckler-wooden-boss-brown.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.pwqbAEBN3vdCAP18;actors.64.items.6
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Shield;weapon;;1;shield;active;icons/equipment/shield/buckler-wooden-boss-brown.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.21aAcxclTMEhIOQ7;actors.70.items.7
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Shield;weapon;;1;shield;other;icons/equipment/shield/buckler-wooden-boss-brown.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.moRBVBskgvJJIb07;items.633
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Sling;weapon;;1;ranged;other;icons/weapons/slings/slingshot-wood.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.wWMqJbYvXQvngR27;items.634
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Small Crossbow;weapon;40 thaler;1;ranged;other;icons/weapons/crossbows/handcrossbow-black.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.GAMQRl20Trd0n7qo;items.310
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Spear;weapon;;1;long;active;icons/weapons/polearms/spear-hooked-red.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.HFE0dPaqVQsrEcv6;actors.1.items.4
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Spear;weapon;;1;long;active;icons/weapons/polearms/spear-hooked-red.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.A6aLjzpnvQbtmlvv;actors.2.items.4
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Spear;weapon;;1;long;active;icons/weapons/polearms/spear-hooked-red.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.Xg0iMM3J89BQscik;actors.55.items.4
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Spear;weapon;;1;long;active;icons/weapons/polearms/spear-hooked-red.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.ng8KNPofUuH1gmpC;actors.58.items.2
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Spear;weapon;;1;long;active;icons/weapons/polearms/spear-hooked-red.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.wHzFIvWvmxNSqSrm;actors.62.items.6
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Spear Sling;weapon;;1;ranged;other;icons/weapons/staves/staff-mended.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.xiFXupwnoVkakS9w;items.635
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Spiked club;weapon;;1;1handed;active;icons/weapons/clubs/club-heavy-barbed-brown.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.0jt8TEABksDLTGYD;actors.7.items.1
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Spiked club;weapon;;1;1handed;active;icons/weapons/clubs/club-heavy-barbed-brown.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.RQqm2SsEyN3dpcSz;actors.57.items.4
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Spiked club;weapon;;1;1handed;other;icons/weapons/clubs/club-heavy-barbed-brown.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.jmRCAoM2lrSI5YI3;items.636
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Steel shield;weapon;;1;shield;other;icons/equipment/shield/heater-steel-sword-yellow-black.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.jpB86sw9zVTopOTS;items.637
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Stiletto;weapon;;1;short;other;icons/weapons/fist/fist-katar-gold.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.S31q5Ny3GM9BYR5Z;items.638
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Sword;weapon;;1;1handed;active;icons/weapons/swords/sword-guard-brass-worn.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.P9ryl5Py3HRm5sBW;actors.0.items.7
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Sword;weapon;;1;1handed;active;icons/weapons/swords/sword-guard-brass-worn.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.K7Gl3pGA0GOQYbol;actors.4.items.4
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Sword;weapon;;1;1handed;active;icons/weapons/swords/sword-guard-brass-worn.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.FRyBU1YVrlkHbV11;actors.5.items.1
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Sword;weapon;;1;1handed;active;icons/weapons/swords/sword-guard-brass-worn.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.Cc0I3d4eDlV4L3xJ;actors.6.items.2
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Sword;weapon;;1;1handed;active;icons/weapons/swords/sword-guard-brass-worn.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.cYX4AT2oHdTGPz3r;actors.11.items.6
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Sword;weapon;;1;1handed;other;icons/weapons/swords/sword-guard-brass-worn.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.Fy5Ered9eq1Jbset;actors.12.items.5
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Sword;weapon;;1;1handed;active;icons/weapons/swords/sword-guard-brass-worn.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.osDgL5wiq0HAUEaf;actors.13.items.0
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Sword;weapon;;1;1handed;active;icons/weapons/swords/sword-guard-brass-worn.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.krUVDFOo3JSqFI2F;actors.14.items.5
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Sword;weapon;;1;1handed;active;icons/weapons/swords/sword-guard-brass-worn.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.4ErpO8QZBywJVvN0;actors.47.items.3
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Sword;weapon;;1;1handed;active;icons/weapons/swords/sword-guard-brass-worn.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.prYBxqYzORknpm8r;actors.49.items.0
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Sword;weapon;;1;1handed;active;icons/weapons/swords/sword-guard-brass-worn.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.5q0DEXzEBpBirdRg;actors.51.items.8
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Sword;weapon;;1;1handed;active;icons/weapons/swords/sword-guard-brass-worn.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.e9ydujLwZY27jAST;actors.64.items.5
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Sword;weapon;;1;1handed;other;icons/weapons/swords/sword-guard-brass-worn.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.JXIP2RxhAkDGa64N;actors.68.items.4
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Sword;weapon;;1;1handed;active;icons/weapons/swords/sword-guard-brass-worn.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.jr2ZoO5q5W7OYX5L;actors.69.items.4
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Sword;weapon;;1;1handed;active;icons/weapons/swords/sword-guard-brass-worn.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.Zo5rErRho4gWswp7;actors.69.items.5
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Sword;weapon;;1;1handed;other;icons/weapons/swords/sword-guard-brass-worn.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.Y1UoszLvPUDGiXFa;items.639
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;The Serpent Staff of Opadia;weapon;;1;long;other;icons/weapons/staves/staff-animal-skull.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.FmftXDDXD5jJ7avo;items.335
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Throwing axe;weapon;;1;thrown;other;icons/weapons/axes/pickaxe-stone-black.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.ARCB2E7C9O1qvAe5;items.640
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Throwing knife;weapon;;1;thrown;other;icons/weapons/thrown/dagger-ringed-steel.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.IO3WiXAUM498xCzF;actors.7.items.2
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Throwing knife;weapon;;1;thrown;other;icons/weapons/thrown/dagger-ringed-steel.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.SPpTnhCw5mKl7g2E;actors.13.items.1
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Throwing knife;weapon;;1;thrown;other;icons/weapons/thrown/dagger-ringed-steel.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.ymUVZvEq0gB3zrwx;items.641
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Throwing Spear;weapon;;3;long;active;icons/weapons/polearms/spear-hooked-red.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.AZoHxr0BDPCBVvSS;actors.16.items.4
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Throwing Wing;weapon;10 thaler;1;thrown;other;icons/weapons/thrown/shuriken-double-red.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.MCwJG5cQ926Dcb2X;items.311
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Touch of Death;weapon;;1;unarmed;active;icons/magic/death/hand-withered-gray.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.1eej36BfykAF7bhr;actors.33.items.2
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Trebuchet;weapon;1250 thaler;1;ranged;other;icons/weapons/artillery/trebuchet-simple.webp;Compendium.symbaroum-corerules.symbaroum-core-rules.4JG3NxzghnYwPlJv;items.312
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Tusks;weapon;;1;unarmed;active;modules/symbaroum-corerules/images/icons/boar-tusks.svg;Compendium.symbaroum-corerules.symbaroum-core-rules.bDwf3Psgwt2sAZfL;actors.21.items.6
Symbaroum Core Rulebook;Symbaroum RPG Core Rules;Symbaroum Core Rules;Tusks;weapon;;1;unarmed;active;modules/symbaroum-corerules/images/icons/boar-tusks.svg;Compendium.symbaroum-corerules.symbaroum-core-rules.8RKm3FH5akrdf30J;actors.25.items.4
